,_id,page_url,title,domain_tags,primary_domain,score
1508,5f1bb038896f82cdbda60f6d,/entries/broad/,Charlie Dunbar Broad,"Thinker, Philosophy of Science",Thinker,2.942865994
1135,5f1bb320896f82cdbda61102,/entries/formalism-mathematics/,Formalism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,2.944007859
1016,5f1bb52d896f82cdbda61254,/entries/logic-if/,Independence Friendly Logic,Logic,Logic,2.94910405
707,5f1bb826896f82cdbda6141a,/entries/relations/,Relations,Metaphysics,Metaphysics,2.957920754
717,5f1bb033896f82cdbda60f6a,/entries/bradley/,Francis Herbert Bradley,"Thinker,Metaphysics",Thinker,2.960635885
1224,5f1bb2bb896f82cdbda610c2,/entries/fallacies/,Fallacies,Logic,Logic,2.963827757
714,5f1bb9b2896f82cdbda6150d,/entries/type-theory-intuitionistic/,Intuitionistic Type Theory,"Philosophy of Mathematics,Logic",Philosophy of Mathematics,2.964616438
140,5f1bb129896f82cdbda60feb,/entries/constructive-empiricism/,Constructive Empiricism,Philosophy of Science,Philosophy of Science,2.965557782
128,5f1bb785896f82cdbda613bf,/entries/prop-attitude-reports/,Propositional Attitude Reports,Philosophy of Mind,Philosophy of Mind,2.966033344
830,5f1bb743896f82cdbda6139d,/entries/port-royal-logic/,Port Royal Logic,Logic,Logic,2.968299932
786,5f1bb17c896f82cdbda61016,/entries/david-lewis/,David Lewis,"Thinker, Metaphysics, Logic",Thinker,2.969392128
1035,5f1bba04896f82cdbda61540,/entries/word-meaning/,Word Meaning,Philosophy of Language,Philosophy of Language,2.970591598
965,5f1bb896896f82cdbda6145d,/entries/scientific-realism/,Scientific Realism,Philosophy of Science,Philosophy of Science,2.972002899
1316,5f1bb190896f82cdbda6101e,/entries/decision-theory/,Decision Theory,"Philosophy of Economics, Logic",Philosophy of Economics,2.972032851
612,5f1bb967896f82cdbda614e0,/entries/thick-ethical-concepts/,Thick Ethical Concepts,Ethics,Ethics,2.973212641
287,5f1bb23a896f82cdbda6107a,/entries/empiricism-ancient-medieval/,Ancient and Medieval Empiricism,Metaphysics,Metaphysics,2.977339788
776,5f1baf0a896f82cdbda60ec0,/entries/abduction/,Abduction,"Logic,Epistemology,Philosophy of Science",Epistemology,2.981338097
873,5f1baf5b896f82cdbda60ef0,/entries/algebra/,Algebra,Philosophy of Mathematics,Philosophy of Mathematics,2.986116298
642,5f1bb448896f82cdbda611b0,/entries/intentionality/,Intentionality,"Philosophy of Mind,Continental Philosophy",Philosophy of Mind,2.986162265
1076,5f1bb30d896f82cdbda610f6,/entries/fine-tuning/,Fine-Tuning,Philosophy of Physics,Philosophy of Physics,2.986643131
1566,5f1bb444896f82cdbda611ad,/entries/intensional-trans-verbs/,Intensional Transitive Verbs,Philosophy of Language,Philosophy of Language,2.987644448
213,5f1bb02d896f82cdbda60f66,/entries/bounded-rationality/,Bounded Rationality,Philosophy of Mind,Philosophy of Mind,2.987831178
1088,5f1bb6ab896f82cdbda61348,/entries/parmenides/,Parmenides,"Thinker,Metaphysics",Thinker,2.987883592
582,5f1bb90f896f82cdbda614a9,/entries/speech-acts/,Speech Acts,Philosophy of Language,Philosophy of Language,2.988683438
1414,5f1bb677896f82cdbda61331,/entries/ontological-arguments/,Ontological Arguments,Philosophy of Religion,Philosophy of Religion,2.988872976
89,5f1bb8e3896f82cdbda6148c,/entries/skepticism/,Skepticism,Epistemology,Epistemology,2.989704496
1233,5f1bb0c8896f82cdbda60fba,/entries/collingwood/,Robin George Collingwood,"Thinker, Aesthetics and Philosophy of Art, Social and Political Philosophy",Thinker,2.990350566
597,5f1bb5e3896f82cdbda612d9,/entries/monotheism/,Monotheism,Philosophy of Religion,Philosophy of Religion,2.990666346
64,5f1bb39f896f82cdbda6114d,/entries/heaven-hell/,Heaven and Hell in Christian Thought,Philosophy of Religion,Philosophy of Religion,2.991815509
477,5f1bb5eb896f82cdbda612de,/entries/moore/,George Edward Moore,"Thinker, Ethics, Metaphysics",Thinker,2.992185583
1276,5f1bb1a8896f82cdbda6102c,/entries/descartes-epistemology/,Descartes’ Epistemology,Thinker,Epistemology,2.993689091
672,5f1bb977896f82cdbda614ea,/entries/time-travel/,Time Travel,Philosophy of Physics,Philosophy of Physics,2.994532189
462,5f1bb796896f82cdbda613c7,/entries/propositions/,Propositions,Logic,Logic,2.994678966
230,5f1bb429896f82cdbda61199,/entries/incompatibilism-arguments/,Arguments for Incompatibilism,Philosophy of Mind,Philosophy of Mind,2.996381217
1472,5f1bb59d896f82cdbda612a5,/entries/meaning/,Theories of Meaning,"Philosophy of Language,Logic",Philosophy of Language,2.997669847
1551,5f1bb997896f82cdbda614fd,/entries/truth-pluralist/,Pluralist Theories of Truth,Epistemology,Epistemology,2.99868142
549,5f1baf0c896f82cdbda60ec1,/entries/abelard/,Peter Abelard,"Thinker,Logic",Thinker,2.999403151
626,5f1bb829896f82cdbda6141b,/entries/relativism/,Relativism,"Ethics,Social and Political Philosophy",Ethics,2.999696639
1,5f1bb250896f82cdbda61087,/entries/epistemic-utility/,Epistemic Utility Arguments for Probabilism,Epistemology,Epistemology,3.001066953
1064,5f1bb75c896f82cdbda613ab,/entries/presupposition/,Presupposition,"Philosophy of Language,Logic",Philosophy of Language,3.001602221
1271,5f1bafca896f82cdbda60f2f,/entries/associationist-thought/,Associationist Theories of Thought,Philosophy of Mind,Philosophy of Mind,3.002403041
884,5f1bb5f2896f82cdbda612e4,/entries/moral-cognitivism/,Moral Cognitivism vs. Non-Cognitivism,Ethics,Ethics,3.004070362
1364,5f1bb209896f82cdbda61063,/entries/dynamic-epistemic/,Dynamic Epistemic Logic,"Logic, Epistemology",Logic,3.007092861
1039,5f1bb552896f82cdbda6126b,/entries/logic-temporal/,Temporal Logic,Logic,Logic,3.007311708
457,5f1bb0e3896f82cdbda60fc7,/entries/computational-linguistics/,Computational Linguistics,"Philosophy of Computer Science,Philosophy of Language",Philosophy of Computer Science,3.007448707
1154,5f1bb5ab896f82cdbda612b0,/entries/medieval-terms/,Medieval Theories: Properties of Terms,Philosophy of Language,Philosophy of Language,3.007655908
536,5f1bb409896f82cdbda61187,/entries/identity-relative/,Relative Identity,Metaphysics,Metaphysics,3.007863737
1042,5f1bb32c896f82cdbda6110b,/entries/free-will-foreknowledge/,Foreknowledge and Free Will,Philosophy of Mind,Philosophy of Mind,3.008232747
1568,5f1bb2a1896f82cdbda610b4,/entries/evil/,The Problem of Evil,"Ethics,Philosophy of Religion",Ethics,3.009030003
889,5f1bb29c896f82cdbda610b2,/entries/evidence-legal/,The Legal Concept of Evidence,Philosophy of Law,Philosophy of Law,3.009676296
703,5f1bb56d896f82cdbda6127d,/entries/lukasiewicz/,Jan Łukasiewicz,"Thinker, Logic",Thinker,3.010061601
741,5f1bb8b5896f82cdbda6146f,/entries/sellars/,Wilfrid Sellars,"Thinker, Epistemology, Philosophy of Language, Philosophy of Mind",Thinker,3.011237676
864,5f1bb35b896f82cdbda61126,/entries/generalized-quantifiers/,Generalized Quantifiers,Logic,Logic,3.012193373
366,5f1baf1f896f82cdbda60ecb,/entries/actualism/,Actualism,Metaphysics,Metaphysics,3.017265955
307,5f1bb027896f82cdbda60f63,/entries/boole/,George Boole,"Thinker,Philosophy of Mathematics,Logic",Thinker,3.019673304
1423,5f1bb9a0896f82cdbda61502,/entries/truthlikeness/,Truthlikeness,Epistemology,Epistemology,3.029503679
1540,5f1bb335896f82cdbda61110,/entries/frege-theorem/,Frege’s Theorem and Foundations for Arithmetic,"Thinker,Philosophy of Mathematics",Philosophy of Mathematics,3.030989857
1435,5f1bb51c896f82cdbda6124c,/entries/logic-dynamic/,Propositional Dynamic Logic,Logic,Logic,3.031084072
293,5f1bb065896f82cdbda60f81,/entries/carnap/,Rudolf Carnap,"Thinker,Logic,Philosophy of Science,Philosophy of Language",Thinker,3.033354829
358,5f1bb92c896f82cdbda614b9,/entries/stebbing/,Susan Stebbing,"Thinker,Logic",Thinker,3.04679297
963,5f1bb55a896f82cdbda61270,/entries/logical-empiricism/,Logical Empiricism,"Logic,Epistemology",Logic,3.054361821
1101,5f1bb559896f82cdbda6126f,/entries/logical-construction/,Logical Constructions,Logic,Logic,3.055847279
447,5f1bb561896f82cdbda61274,/entries/logicism/,Logicism and Neologicism,Logic,Logic,3.058282741
1151,5f1baf59896f82cdbda60eef,/entries/algebra-logic-tradition/,The Algebra of Logic Tradition,Logic,Logic,3.060842047
190,5f1bb6bc896f82cdbda61350,/entries/peirce-logic/,Peirce’s Deductive Logic,"Thinker,Logic",Logic,3.06886694
972,5f1bb04f896f82cdbda60f74,/entries/buddhism-tiantai/,Tiantai Buddhism,Chinese Philosophy,Chinese Philosophy,3.070204825
464,5f1bb44e896f82cdbda611b4,/entries/intuition/,Intuition,Epistemology,Epistemology,3.075753305
31,5f1bb368896f82cdbda6112d,/entries/geometry-19th/,Nineteenth Century Geometry,Philosophy of Mathematics,Philosophy of Mathematics,3.08085505
637,5f1bb51b896f82cdbda6124b,/entries/logic-dialogical/,Dialogical Logic,Logic,Logic,3.090691118
446,5f1bb525896f82cdbda61250,/entries/logic-fuzzy/,Fuzzy Logic,Logic,Logic,3.090767113
542,5f1bb55f896f82cdbda61273,/entries/logical-truth/,Logical Truth,Logic,Logic,3.092809135
448,5f1baf92896f82cdbda60f10,/entries/arabic-islamic-language/,Arabic and Islamic Philosophy of Language and Logic,"Arabic and Islamic Philosophy,Logic,Philosophy of Language",Arabic and Islamic Philosophy,3.093525248
396,5f1bb2c0896f82cdbda610c6,/entries/feigl/,Herbert Feigl,"Thinker,Philosophy of Science,Epistemology",Thinker,3.147230519
362,5f1bb53c896f82cdbda6125d,/entries/logic-linear/,Linear Logic,Logic,Logic,3.170305126
950,5f1bb71d896f82cdbda61384,/entries/plato-metaphysics/,Plato’s Middle Period Metaphysics and Epistemology,Thinker,Metaphysics,3.190163502
564,5f1bb6eb896f82cdbda61369,/entries/phil-multimodallogic/,Philosophical Aspects of Multi-Modal Logic,Logic,Logic,3.207689829
981,5f1baf66896f82cdbda60ef7,/entries/ambiguity/,Ambiguity,Philosophy of Language,Philosophy of Language,3.219041975
534,5f1bb38d896f82cdbda61144,/entries/haecceitism/,Haecceitism,Metaphysics,Metaphysics,3.222795451
118,5f1bb53a896f82cdbda6125c,/entries/logic-justification/,Justification Logic,Logic,Logic,3.224313606
687,5f1bb446896f82cdbda611ae,/entries/intention/,Intention,"Philosophy of Mind,Ethics",Philosophy of Mind,3.225319948
1333,5f1bb9a7896f82cdbda61506,/entries/turing-test/,The Turing Test,Philosophy of Computer Science,Philosophy of Computer Science,3.226073718
1262,5f1bb860896f82cdbda6143b,/entries/russell-moral/,Russell’s Moral Philosophy,"Thinker,Ethics",Ethics,3.251569288
811,5f1baf70896f82cdbda60efb,/entries/analytic-synthetic/,The Analytic/Synthetic Distinction,"Logic, Philosophy of Language, Metaphysics",Logic,3.256132929
1543,5f1bb892896f82cdbda6145b,/entries/scientific-objectivity/,Scientific Objectivity,Philosophy of Science,Philosophy of Science,3.257264524
1172,5f1bb760896f82cdbda613ad,/entries/principia-mathematica/,Principia Mathematica,"Logic, Philosophy of Mathematics",Logic,3.259282167
841,5f1bb348896f82cdbda6111b,/entries/galen/,Galen,"Thinker, Logic, Epistemology, Philosophy of Biology",Thinker,3.260433738
851,5f1bb865896f82cdbda6143f,/entries/ryle/,Gilbert Ryle,"Thinker,Philosophy of Mind,Philosophy of Language",Thinker,3.260634856
1036,5f1bb146896f82cdbda60ffb,/entries/convention/,Convention,Social and Political Philosophy,Social and Political Philosophy,3.261631731
921,5f1bb9f5896f82cdbda61537,/entries/wilson/,John Cook Wilson,"Thinker,Epistemology",Thinker,3.263615878
996,5f1bb33b896f82cdbda61114,/entries/friedrich-lange/,Friedrich Albert Lange,"Thinker,Metaphysics",Thinker,3.265288347
975,5f1bb143896f82cdbda60ffa,/entries/contradiction/,Contradiction,Logic,Logic,3.266100246
1174,5f1bb81a896f82cdbda61412,/entries/reflective-equilibrium/,Reflective Equilibrium,Ethics,Ethics,3.266690692
134,5f1bb5e5896f82cdbda612da,/entries/montague-semantics/,Montague Semantics,Philosophy of Language,Philosophy of Language,3.269746081
1243,5f1baf44896f82cdbda60ee1,/entries/al-farabi-logic/,al-Farabi’s Philosophy of Logic and Language,"Thinker,Arabic and Islamic Philosophy,Logic",Logic,3.27539389
923,5f1bb4b3896f82cdbda61201,/entries/lambda-calculus/,The Lambda Calculus,Philosophy of Mathematics,Philosophy of Mathematics,3.275978012
1247,5f1bb9cb896f82cdbda6151d,/entries/vienna-circle/,Vienna Circle,"Logic,Philosophy of Language,Philosophy of Science, Epistemology",Logic,3.281454403
1409,5f1bb1cd896f82cdbda61040,/entries/diagrams/,Diagrams,Logic,Logic,3.284589993
611,5f1bb7fc896f82cdbda61402,/entries/realism-sem-challenge/,Challenges to Metaphysical Realism,Metaphysics,Metaphysics,3.318623605
424,5f1bb69e896f82cdbda61341,/entries/paradox-simpson/,Simpson’s Paradox,"Logic,Philosophy of Mathematics,Epistemology",Logic,3.319744035
632,5f1baf1d896f82cdbda60eca,/entries/actualism-possibilism-ethics/,Actualism and Possibilism in Ethics,"Metaphysics,Ethics",Ethics,3.320192521
69,5f1bb88a896f82cdbda61456,/entries/science-theory-observation/,Theory and Observation in Science,"Philosophy of Science,Epistemology",Philosophy of Science,3.321506108
71,5f1bb5c7896f82cdbda612c5,/entries/mill-moral-political/,Mill’s Moral and Political Philosophy,"Thinker,Social and Political Philosophy",Social and Political Philosophy,3.332968651
369,5f1bb518896f82cdbda61249,/entries/logic-deontic/,Deontic Logic,Logic,Logic,3.342569087
183,5f1bb31c896f82cdbda61100,/entries/formal-belief/,Formal Representations of Belief,Epistemology,Epistemology,3.35307223
1321,5f1bb16a896f82cdbda6100f,/entries/curry-paradox/,Curry’s Paradox,Logic,Logic,3.353640876
1149,5f1bafed896f82cdbda60f44,/entries/bayes-theorem/,Bayes’ Theorem,"Logic, Epistemology",Logic,3.358097707
503,5f1bb8b0896f82cdbda6146c,/entries/self-knowledge-externalism/,Externalism and Self-Knowledge,Philosophy of Mind,Philosophy of Mind,3.363198626
322,5f1bb5b9896f82cdbda612bb,/entries/mereology-medieval/,Medieval Mereology,Metaphysics,Metaphysics,3.366060769
1121,5f1baffc896f82cdbda60f4c,/entries/bell-theorem/,Bell’s Theorem,Philosophy of Physics,Philosophy of Physics,3.372045315
1437,5f1bb436896f82cdbda611a2,/entries/information/,Information,Epistemology,Epistemology,3.375449787
344,5f1bb4fb896f82cdbda61235,/entries/linguistics/,Philosophy of Linguistics,Philosophy of Language,Philosophy of Language,3.377714802
275,5f1bb923896f82cdbda614b4,/entries/sriharsa/,Śrīharṣa,"Thinker,Indian Philosophy",Thinker,3.387191215
809,5f1bb873896f82cdbda61447,/entries/schema/,Schema,"Logic,Philosophy of Mathematics,Philosophy of Language",Logic,3.402467029
685,5f1bb37d896f82cdbda61139,/entries/goodman/,Nelson Goodman,"Thinker,Logic,Philosophy of Science,Aesthetics and Philosophy of Art",Thinker,3.406809132
783,5f1bb105896f82cdbda60fd9,/entries/connectives-logic/,Sentence Connectives in Formal Logic,"Logic,Philosophy of Language",Logic,3.416496341
1279,5f1bb6c0896f82cdbda61352,/entries/peirce/,Charles Sanders Peirce,"Thinker,Logic, Philosophy of Language",Thinker,3.418989836
712,5f1bb81e896f82cdbda61415,/entries/reid-memory-identity/,Reid on Memory and Personal Identity,"Thinker,Philosophy of Mind",Thinker,3.428717223
1447,5f1bb2ab896f82cdbda610ba,/entries/existence/,Existence,Metaphysics,Metaphysics,3.432840176
278,5f1bb9ef896f82cdbda61533,/entries/william-jevons/,William Stanley Jevons,"Thinker,Philosophy of Economics",Thinker,3.435956761
137,5f1bb354896f82cdbda61122,/entries/gassendi/,Pierre Gassendi,Thinker,Thinker,3.442775402
618,5f1bb95b896f82cdbda614d8,/entries/tense-aspect/,Tense and Aspect,Philosophy of Language,Philosophy of Language,3.444441339
127,5f1bb927896f82cdbda614b6,/entries/statistics/,Philosophy of Statistics,"Philosophy of Mathematics, Philosophy of Science, Epistemology",Philosophy of Mathematics,3.446717031
1292,5f1bb654896f82cdbda6131d,/entries/nishida-kitaro/,Nishida Kitarō,"Thinker,Japanese Philosophy,Philosophy of Mind, Logic,Metaphysics",Thinker,3.457769904
609,5f1bb023896f82cdbda60f61,/entries/bonaventure/,Saint Bonaventure,"Thinker,Philosophy of Religion",Thinker,3.459600812
305,5f1bb3a4896f82cdbda61151,/entries/hegel/,Georg Wilhelm Friedrich Hegel,"Thinker,Continental Philosophy,Metaphysics,Social and Political Philosophy",Thinker,3.463031999
1307,5f1bb7ee896f82cdbda613f9,/entries/ramsey/,Frank Ramsey,"Thinker, Philosophy of Economics, Philosophy of Mathematics",Thinker,3.46343088
106,5f1bb755896f82cdbda613a7,/entries/prediction-accommodation/,Prediction versus Accommodation,"Epistemology,Philosophy of Science",Epistemology,3.464458034
1150,5f1bb0e2896f82cdbda60fc6,/entries/computational-complexity/,Computational Complexity Theory,"Philosophy of Computer Science,Philosophy of Physics",Philosophy of Computer Science,3.474027979
1445,5f1bb783896f82cdbda613be,/entries/proof-theory/,Proof Theory,"Logic,Philosophy of Mathematics",Logic,3.476233483
49,5f1bb3a3896f82cdbda61150,/entries/hegel-dialectics/,Hegel’s Dialectics,"Thinker,Logic",Thinker,3.479690718
818,5f1bb051896f82cdbda60f75,/entries/buridan/,John Buridan,"Thinker, Logic, Metaphysics, Philosophy of Language",Thinker,3.48014132
1520,5f1bb499896f82cdbda611ed,/entries/kant-transcendental/,Kant’s Transcendental Arguments,Thinker,Metaphysics,3.4804623
50,5f1bb56d896f82cdbda6127e,/entries/lvov-warsaw/,Lvov-Warsaw School,"Logic,Epistemology,Philosophy of Science",Logic,3.483107553
761,5f1bb9fa896f82cdbda6153a,/entries/wittgenstein-atomism/,Wittgenstein’s Logical Atomism,"Thinker,Logic",Logic,3.487622524
1366,5f1bb659896f82cdbda61320,/entries/nonexistent-objects/,Nonexistent Objects,Metaphysics,Metaphysics,3.493369597
823,5f1bb71f896f82cdbda61386,/entries/plato-parmenides/,Plato’s Parmenides,Thinker,Metaphysics,3.494473022
130,5f1bb613896f82cdbda612f5,/entries/mulla-sadra/,Mulla Sadra,"Thinker,Arabic and Islamic Philosophy",Thinker,3.496848499
1256,5f1bb0d3896f82cdbda60fbf,/entries/common-knowledge/,Common Knowledge,"Social and Political Philosophy,Epistemology",Epistemology,3.499625526
1295,5f1bb5f9896f82cdbda612e7,/entries/moral-epistemology/,Moral Epistemology,"Ethics,Epistemology",Ethics,3.499789384
372,5f1bb6b8896f82cdbda6134e,/entries/paul-venice/,Paul of Venice,"Thinker, Logic",Thinker,3.500329981
1550,5f1bb798896f82cdbda613c8,/entries/providence-divine/,Divine Providence,Philosophy of Religion,Philosophy of Religion,3.50321097
700,5f1bb5f8896f82cdbda612e6,/entries/moral-epistemology-a-priori/,A Priorism in Moral Epistemology,"Epistemology,Ethics",Ethics,3.504018469
252,5f1bb377896f82cdbda61136,/entries/goedel-incompleteness/,Gödel’s Incompleteness Theorems,"Thinker,Philosophy of Mathematics",Philosophy of Mathematics,3.505830346
1158,5f1bb421896f82cdbda61194,/entries/implicature/,Implicature,Philosophy of Language,Philosophy of Language,3.506006107
876,5f1bb81b896f82cdbda61413,/entries/reichenbach/,Hans Reichenbach,"Thinker, Philosophy of Science, Epistemology",Thinker,3.508241237
338,5f1bb9e0896f82cdbda6152a,/entries/wesley-salmon/,Wesley Salmon,"Thinker, Philosophy of Science, Epistemology",Thinker,3.511712126
610,5f1bb987896f82cdbda614f4,/entries/transmission-justification-warrant/,Transmission of Justification and Warrant,Epistemology,Epistemology,3.512645958
875,5f1bb4ed896f82cdbda6122b,/entries/lewis-ci/,Clarence Irving Lewis,"Thinker, Epistemology, Logic",Thinker,3.514330204
1073,5f1bb51f896f82cdbda6124d,/entries/logic-epistemic/,Epistemic Logic,"Logic, Epistemology",Logic,3.521926844
625,5f1bb63b896f82cdbda6130b,/entries/negation/,Negation,"Logic,Philosophy of Language",Logic,3.522553705
166,5f1bb514896f82cdbda61247,/entries/logic-conditionals/,The Logic of Conditionals,Logic,Logic,3.530525435
1194,5f1bb9b4896f82cdbda6150f,/entries/typelogical-grammar/,Typelogical Grammar,"Logic,Philosophy of Language",Logic,3.53531672
803,5f1bb521896f82cdbda6124e,/entries/logic-firstorder-emergence/,The Emergence of First-Order Logic,Logic,Logic,3.539871723
1026,5f1bb554896f82cdbda6126c,/entries/logical-atomism/,Russell’s Logical Atomism,"Thinker,Logic",Logic,3.547902514
734,5f1bb543896f82cdbda61261,/entries/logic-modal/,Modal Logic,Logic,Logic,3.564521986
1219,5f1bb547896f82cdbda61264,/entries/logic-ontology/,Logic and Ontology,"Logic,Metaphysics",Logic,3.571577718
584,5f1bb555896f82cdbda6126d,/entries/logical-consequence/,Logical Consequence,Logic,Logic,3.602125495
66,5f1bb813896f82cdbda6140e,/entries/recursive-functions/,Recursive Functions,"Logic,Philosophy of Mathematics",Logic,3.614611525
0,5f1bb4b0896f82cdbda61200,/entries/lakatos/,Imre Lakatos,"Thinker, Philosophy of Science, Philosophy of Mathematics",Thinker,3.617036581
533,5f1bb4ff896f82cdbda61238,/entries/location-mereology/,Location and Mereology,Metaphysics,Metaphysics,3.627815453
1167,5f1bb557896f82cdbda6126e,/entries/logical-constants/,Logical Constants,Logic,Logic,3.63575381
550,5f1bb70a896f82cdbda6137a,/entries/physics-Rpcc/,Reichenbach’s Common Cause Principle,"Thinker,Philosophy of Science,Epistemology",Thinker,3.636170196
1337,5f1bb1b9896f82cdbda61035,/entries/descriptions/,Descriptions,"Philosophy of Language, Metaphysics, Epistemology",Epistemology,3.64359162
747,5f1bb77e896f82cdbda613bc,/entries/proof-theoretic-semantics/,Proof-Theoretic Semantics,"Logic,Philosophy of Language",Philosophy of Language,3.659127353
304,5f1bb5bb896f82cdbda612bc,/entries/mereology/,Mereology,Metaphysics,Metaphysics,3.696140827
113,5f1bb5d9896f82cdbda612d3,/entries/mohist-canons/,Mohist Canons,"Chinese Philosophy,Ethics,Philosophy of Language",Chinese Philosophy,3.696713094
635,5f1bb4a3896f82cdbda611f4,/entries/knowledge-acquaindescrip/,Knowledge by Acquaintance vs. Description,Epistemology,Epistemology,3.697299548
103,5f1bb10c896f82cdbda60fdd,/entries/consciousness-animal/,Animal Consciousness,"Philosophy of Mind,Philosophy of Biology",Philosophy of Mind,3.697573627
461,5f1bb0b7896f82cdbda60fb0,/entries/closure-epistemic/,Epistemic Closure,Epistemology,Epistemology,3.70016836
1045,5f1bb3bf896f82cdbda6115f,/entries/heytesbury/,William Heytesbury,Thinker,Thinker,3.713814226
913,5f1bb471896f82cdbda611ce,/entries/justep-foundational/,Foundationalist Theories of Epistemic Justification,Epistemology,Epistemology,3.732358102
1190,5f1bb030896f82cdbda60f68,/entries/bradley-moral-political/,Francis Herbert Bradley’s Moral and Political Philosophy,"Thinker,Ethics,Social and Political Philosophy",Ethics,3.733093801
1442,5f1bb4b6896f82cdbda61203,/entries/language-thought/,The Language of Thought Hypothesis,"Philosophy of Mind,Philosophy of Language",Philosophy of Mind,3.736868288
328,5f1bb1cf896f82cdbda61042,/entries/dialetheism/,Dialetheism,Logic,Logic,3.747011127
1482,5f1bb3e7896f82cdbda61172,/entries/hume-newton/,Hume’s Newtonianism and Anti-Newtonianism,"Thinker,Philosophy of Science",Philosophy of Science,3.754874545
945,5f1bb4f0896f82cdbda6122d,/entries/liar-paradox/,Liar Paradox,Logic,Logic,3.757145641
314,5f1bb20d896f82cdbda61065,/entries/early-modern-india/,Analytic Philosophy in Early Modern India,"Indian Philosophy,Logic,Philosophy of Language",Indian Philosophy,3.763992263
317,5f1bb395896f82cdbda61148,/entries/hare/,Richard Mervyn Hare,"Thinker,Ethics",Thinker,3.76693616
1141,5f1bb31e896f82cdbda61101,/entries/formal-epistemology/,Formal Epistemology,Epistemology,Epistemology,3.767808912
605,5f1bb3ac896f82cdbda61155,/entries/hempel/,Carl Hempel,"Thinker, Philosophy of Science, Logic",Thinker,3.768438495
1350,5f1bb0fd896f82cdbda60fd5,/entries/conditionals/,Indicative Conditionals,Logic,Logic,3.768467097
1371,5f1bb9b0896f82cdbda6150c,/entries/type-theory-church/,Church’s Type Theory,"Thinker,Logic",Thinker,3.776352666
62,5f1bb337896f82cdbda61111,/entries/frege/,Gottlob Frege,"Thinker,Logic,Philosophy of Mathematics",Thinker,3.779544417
289,5f1bb862896f82cdbda6143d,/entries/russell/,Bertrand Russell,"Thinker,Logic,Philosophy of Mathematics",Thinker,3.780242366
510,5f1bb454896f82cdbda611b7,/entries/intuitionistic-logic-development/,The Development of Intuitionistic Logic,Logic,Logic,3.788341208
443,5f1bb1b1896f82cdbda61031,/entries/descartes-ontological/,Descartes’ Ontological Argument,"Thinker,Metaphysics",Philosophy of Religion,3.819791792
133,5f1bb14e896f82cdbda61000,/entries/cosmological-argument/,Cosmological Argument,Philosophy of Religion,Philosophy of Religion,3.83132328
1108,5f1bb020896f82cdbda60f5f,/entries/bolzano-logic/,Bolzano’s Logic,"Thinker,Logic",Logic,3.832199337
1169,5f1bb541896f82cdbda61260,/entries/logic-modal-origins/,Modern Origins of Modal Logic,Logic,Logic,3.832634401
248,5f1bb4e8896f82cdbda61227,/entries/lesniewski/,Stanisław Leśniewski,"Thinker, Logic",Thinker,3.835652891
723,5f1bafc6896f82cdbda60f2d,/entries/artificial-intelligence/,Artificial Intelligence,"Philosophy of Computer Science, Philosophy of Mind",Philosophy of Computer Science,3.841583757
1412,5f1bb158896f82cdbda61005,/entries/counterfactuals/,Counterfactuals,"Logic,Metaphysics,Epistemology",Logic,3.856274448
667,5f1bb55d896f82cdbda61272,/entries/logical-pluralism/,Logical Pluralism,Logic,Logic,3.902427597
1424,5f1bb021896f82cdbda60f60,/entries/bolzano/,Bernard Bolzano,"Thinker,Philosophy of Physics",Thinker,3.908174788
315,5f1bb730896f82cdbda61391,/entries/plural-quant/,Plural Quantification,Logic,Logic,3.928834136
1483,5f1bb511896f82cdbda61245,/entries/logic-combinatory/,Combinatory Logic,Logic,Logic,3.930765527
958,5f1bb513896f82cdbda61246,/entries/logic-combining/,Combining Logics,Logic,Logic,3.933582186
591,5f1bb955896f82cdbda614d4,/entries/teleological-arguments/,Teleological Arguments for God’s Existence,Philosophy of Religion,Philosophy of Religion,3.958030527
915,5f1bb48a896f82cdbda611e1,/entries/kant-judgment/,Kant’s Theory of Judgment,"Thinker, Philosophy of Mind, Logic, Epistemology",Philosophy of Mind,3.96256622
1021,5f1bb7d8896f82cdbda613ee,/entries/quantification/,Quantifiers and Quantification,Logic,Logic,3.985121724
300,5f1bb1e8896f82cdbda61051,/entries/disjunction/,Disjunction,Logic,Logic,3.987783083
1099,5f1bb62c896f82cdbda61302,/entries/natural-properties/,Natural Properties,Metaphysics,Metaphysics,3.989637487
908,5f1bb5cd896f82cdbda612ca,/entries/modality-epistemology/,The Epistemology of Modality,"Epistemology,Metaphysics",Epistemology,3.993230936
468,5f1bb539896f82cdbda6125b,/entries/logic-intuitionistic/,Intuitionistic Logic,Logic,Logic,4.005171837
1509,5f1bb193896f82cdbda61020,/entries/defaults-semantics-pragmatics/,Defaults in Semantics and Pragmatics,Philosophy of Language,Philosophy of Language,4.009506064
1444,5f1bb070896f82cdbda60f88,/entries/causal-models/,Causal Models,"Epistemology, Philosophy of Mathematics, Logic",Epistemology,4.01271172
1191,5f1bb5aa896f82cdbda612af,/entries/medieval-syllogism/,Medieval Theories of the Syllogism,Logic,Logic,4.014543082
668,5f1bb53e896f82cdbda6125e,/entries/logic-manyvalued/,Many-Valued Logic,Logic,Logic,4.016387745
