,_id,page_url,title,domain_tags,primary_domain,score
668,5f1bb7ba896f82cdbda613dc,/entries/qm-everett/,Everett’s Relative-State Formulation of Quantum Mechanics,"Thinker,Philosophy of Physics",Thinker,4.544172723
593,5f1bb9e5896f82cdbda6152c,/entries/whewell/,William Whewell,"Thinker, Philosophy of Science",Thinker,4.546099972
839,5f1bb640896f82cdbda6130e,/entries/neo-kantianism/,Neo-Kantianism,Metaphysics,Metaphysics,4.551344855
1615,5f1bb59f896f82cdbda612a7,/entries/medicine/,Philosophy of Medicine,Philosophy of Biology,Philosophy of Biology,4.55579724
1128,5f1bb203896f82cdbda6105f,/entries/duhem/,Pierre Duhem,"Thinker,Philosophy of Science",Thinker,4.558048453
1140,5f1bb0f0896f82cdbda60fcd,/entries/comte/,Auguste Comte,"Thinker,Philosophy of Science",Thinker,4.562251414
226,5f1bb068896f82cdbda60f83,/entries/cassirer/,Ernst Cassirer,"Thinker,Philosophy of Mathematics,Philosophy of Science,Social and Political Philosophy",Thinker,4.56381947
1576,5f1bb1b2896f82cdbda61032,/entries/descartes-physics/,Descartes’ Physics,Thinker,Philosophy of Physics,4.564392291
1145,5f1bb648896f82cdbda61314,/entries/newton-philosophy/,Newton’s Philosophy,"Thinker,Philosophy of Physics",Philosophy of Physics,4.564587826
996,5f1bb7cf896f82cdbda613e9,/entries/qt-quantlog/,Quantum Logic and Probability Theory,"Philosophy of Physics,Philosophy of Mathematics",Philosophy of Physics,4.572119417
1079,5f1baf70896f82cdbda60efb,/entries/analytic-synthetic/,The Analytic/Synthetic Distinction,"Logic, Philosophy of Language, Metaphysics",Logic,4.577566607
468,5f1bb25f896f82cdbda6108e,/entries/epistemology-naturalized/,Naturalism in Epistemology,Epistemology,Epistemology,4.580651084
626,5f1bb9fa896f82cdbda6153a,/entries/wittgenstein-atomism/,Wittgenstein’s Logical Atomism,"Thinker,Logic,Philosophy of Language",Logic,4.588397844
284,5f1bb2ff896f82cdbda610ee,/entries/fiction/,Fiction,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,4.602417591
1070,5f1bafbb896f82cdbda60f2a,/entries/art-definition/,The Definition of Art,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,4.605853195
653,5f1bb7b6896f82cdbda613d9,/entries/qm-consistent-histories/,The Consistent Histories Approach to Quantum Mechanics,Philosophy of Physics,Philosophy of Physics,4.610947766
55,5f7678ef038c9c30f784692e,/entries/luther/,Martin Luther,"Thinker,Philosophy of Religion",Thinker,4.613232342
1294,5f1bb080896f82cdbda60f90,/entries/cell-biology/,Philosophy of Cell Biology,"Philosophy of Science,Philosophy of Biology",Philosophy of Science,4.616632082
1038,5f1bb5ff896f82cdbda612ea,/entries/moral-non-naturalism/,Moral Non-Naturalism,"Ethics,Metaphysics",Ethics,4.616837853
757,5f1bb2eb896f82cdbda610e1,/entries/feminism-self/,Feminist Perspectives on the Self,"Feminist Philosophy,Philosophy of Mind",Feminist Philosophy,4.623628306
1019,5f1bb097896f82cdbda60f9c,/entries/chinese-epistemology/,Epistemology in Chinese Philosophy,"Chinese Philosophy,Epistemology",Chinese Philosophy,4.623686068
1400,5f1bb5c2896f82cdbda612c1,/entries/metaphysics-massexpress/,The Metaphysics of Mass Expressions,Metaphysics,Metaphysics,4.643277311
774,5f1bb88f896f82cdbda61459,/entries/scientific-knowledge-social/,The Social Dimensions of Scientific Knowledge,"Epistemology,Philosophy of Science,Social and Political Philosophy",Philosophy of Science,4.644287163
139,5f1bb7c6896f82cdbda613e3,/entries/qt-entangle/,Quantum Entanglement and Information,Philosophy of Physics,Philosophy of Physics,4.650910037
691,5f1bb631896f82cdbda61305,/entries/naturalism-india/,Naturalism in Classical Indian Philosophy,"Indian Philosophy,Metaphysics",Indian Philosophy,4.652229635
788,5f1bb4eb896f82cdbda61229,/entries/levels-org-biology/,Levels of Organization in Biology,Philosophy of Biology,Philosophy of Biology,4.653500664
368,5f1bc364c9d4344a5ae10187,/entries/territorial-rights/,Territorial Rights and Territorial Justice,Social and Political Philosophy,Social and Political Philosophy,4.654587126
72,5f1bb703896f82cdbda61376,/entries/physicalism/,Physicalism,"Metaphysics,Philosophy of Physics",Philosophy of Physics,4.657798692
278,5f1bb56d896f82cdbda6127e,/entries/lvov-warsaw/,Lvov-Warsaw School,"Logic,Epistemology,Philosophy of Science",Logic,4.66121689
1313,5f1bb464896f82cdbda611c4,/entries/jaspers/,Karl Jaspers,"Thinker,Continental Philosophy",Thinker,4.671324929
1518,5f1bb244896f82cdbda61080,/entries/epicurus/,Epicurus,"Thinker, Ethics, Metaphysics",Thinker,4.675047513
249,5f1bb045896f82cdbda60f70,/entries/buber/,Martin Buber,"Thinker,Jewish Philosophy,Ethics,Continental Philosophy",Thinker,4.69138123
1370,5f1bb02f896f82cdbda60f67,/entries/boyle/,Robert Boyle,"Thinker, Philosophy of Science",Thinker,4.694220099
418,5f1bb509896f82cdbda61240,/entries/logic-ai/,Logic and Artificial Intelligence,"Logic,Philosophy of Computer Science",Philosophy of Computer Science,4.7047164
525,5f1bb3ba896f82cdbda6115c,/entries/hermann-helmholtz/,Hermann von Helmholtz,"Thinker, Philosophy of Physics, Philosophy of Science",Thinker,4.7068513
1367,5f1bb624896f82cdbda612fe,/entries/natphil-ren/,Natural Philosophy in the Renaissance,Philosophy of Science,Philosophy of Science,4.721854677
311,5f1bb705896f82cdbda61377,/entries/physics-experiment/,Experiment in Physics,Philosophy of Physics,Philosophy of Physics,4.726338044
57,5f1bb46b896f82cdbda611ca,/entries/johann-herbart/,Johann Friedrich Herbart,"Thinker, Logic, Metaphysics, Philosophy of Mind",Thinker,4.73683322
120,5f1bb270896f82cdbda61097,/entries/equivME/,The Equivalence of Mass and Energy,Philosophy of Physics,Philosophy of Physics,4.741986981
1642,5f1bb385896f82cdbda6113f,/entries/grosseteste/,Robert Grosseteste,"Thinker, Metaphysics",Thinker,4.751412474
195,5f1bb254896f82cdbda6108a,/entries/epistemology-geometry/,Epistemology of Geometry,"Epistemology,Philosophy of Mathematics",Epistemology,4.756105468
1372,5f1bb735896f82cdbda61394,/entries/poincare/,Henri Poincaré,"Thinker,Philosophy of Mathematics,Philosophy of Physics",Thinker,4.76271745
762,5f1bb09e896f82cdbda60fa1,/entries/chinese-phil-science/,Science and Chinese Philosophy,"Chinese Philosophy,Philosophy of Science",Chinese Philosophy,4.764035558
1301,5f1baf97896f82cdbda60f14,/entries/arabic-islamic-natural/,Arabic and Islamic Natural Philosophy and Natural Science,"Arabic and Islamic Philosophy,Philosophy of Science, Metaphysics",Arabic and Islamic Philosophy,4.775130494
54,5f1bb947896f82cdbda614cb,/entries/supervenience/,Supervenience,Philosophy of Science,Philosophy of Science,4.776372138
545,5f1baf89896f82cdbda60f0b,/entries/aquinas/,Saint Thomas Aquinas,"Thinker,Philosophy of Religion,Logic",Thinker,4.779181025
1237,5f1bb71d896f82cdbda61384,/entries/plato-metaphysics/,Plato’s Middle Period Metaphysics and Epistemology,"Thinker, Metaphysics, Epistemology",Metaphysics,4.780788833
1408,5f1bb95a896f82cdbda614d7,/entries/temporal-parts/,Temporal Parts,Metaphysics,Metaphysics,4.780839957
1547,5f1bb969896f82cdbda614e1,/entries/thomas-kuhn/,Thomas Kuhn,"Thinker,Philosophy of Science",Thinker,4.781990378
366,5f1bb927896f82cdbda614b6,/entries/statistics/,Philosophy of Statistics,"Philosophy of Mathematics, Philosophy of Science, Epistemology",Philosophy of Mathematics,4.783383129
1356,5f1bb9a9896f82cdbda61508,/entries/twardowski/,Kazimierz Twardowski,"Thinker, Philosophy of Mind, Continental Philosophy",Thinker,4.785253095
586,5f1bb0f2896f82cdbda60fce,/entries/concept-emotion-india/,The Concept of Emotion in Classical Indian Philosophy,"Indian Philosophy,Philosophy of Mind",Indian Philosophy,4.78585025
783,5f1bb2fc896f82cdbda610ec,/entries/feyerabend/,Paul Feyerabend,"Thinker,Philosophy of Science",Thinker,4.787834957
415,5f1bb4ee896f82cdbda6122c,/entries/lewis-metaphysics/,David Lewis’s Metaphysics,Thinker,Metaphysics,4.797674537
571,5f1bb44b896f82cdbda611b2,/entries/intrinsic-extrinsic/,Intrinsic vs. Extrinsic Properties,Metaphysics,Metaphysics,4.797682559
1296,5f1bb4e4896f82cdbda61224,/entries/leibniz-physics/,Leibniz’s Philosophy of Physics,"Thinker,Philosophy of Science",Philosophy of Physics,4.799353583
543,5f1bafbf896f82cdbda60f2c,/entries/artifact/,Artifact,"Metaphysics,Epistemology",Metaphysics,4.800829243
870,5f1bb058896f82cdbda60f79,/entries/byzantine-philosophy/,Byzantine Philosophy,Metaphysics,Metaphysics,4.803914151
631,5f1bb0df896f82cdbda60fc5,/entries/computation-physicalsystems/,Computation in Physical Systems,"Philosophy of Computer Science,Philosophy of Physics",Philosophy of Physics,4.811041505
526,5f1bb977896f82cdbda614ea,/entries/time-travel/,Time Travel,Philosophy of Physics,Philosophy of Physics,4.815827867
554,5f1bb341896f82cdbda61117,/entries/fundamentality/,Fundamentality,Metaphysics,Metaphysics,4.817327285
318,5f1bb7b1896f82cdbda613d7,/entries/qm-bohm/,Bohmian Mechanics,Philosophy of Physics,Philosophy of Physics,4.821242127
1124,5f1bb953896f82cdbda614d3,/entries/technology/,Philosophy of Technology,"Philosophy of Science, Social and Political Philosophy",Philosophy of Science,4.836217872
1316,5f1bb1da896f82cdbda6104a,/entries/disability-critical/,Critical Disability Theory,Social and Political Philosophy,Social and Political Philosophy,4.841467431
1431,5f1bb0ea896f82cdbda60fca,/entries/computer-science/,The Philosophy of Computer Science,Philosophy of Computer Science,Philosophy of Computer Science,4.862540592
879,5f1bb7cc896f82cdbda613e7,/entries/qt-nvd/,Quantum Theory and Mathematical Rigor,"Philosophy of Physics,Philosophy of Mathematics",Philosophy of Physics,4.881282924
910,5f1bb554896f82cdbda6126c,/entries/logical-atomism/,Russell’s Logical Atomism,"Thinker,Logic",Logic,4.884370373
56,5f1bafab896f82cdbda60f20,/entries/aristotle-mathematics/,Aristotle and Mathematics,"Thinker,Philosophy of Mathematics",Philosophy of Mathematics,4.885470861
564,5f1bb826896f82cdbda6141a,/entries/relations/,Relations,Metaphysics,Metaphysics,4.896351942
1570,5f1bb9cb896f82cdbda6151d,/entries/vienna-circle/,Vienna Circle,"Logic,Philosophy of Language,Philosophy of Science, Epistemology",Logic,4.915377289
896,5f1bb4cc896f82cdbda61213,/entries/lefevre-etaples/,Jacques Lefèvre d’Étaples,Thinker,Thinker,4.915766162
1441,5f1bb7c8896f82cdbda613e4,/entries/qt-epr/,The Einstein-Podolsky-Rosen Argument in Quantum Theory,Philosophy of Physics,Philosophy of Physics,4.916738838
1130,5f1bb626896f82cdbda612ff,/entries/natural-kinds/,Natural Kinds,Metaphysics,Metaphysics,4.924813419
1176,5f1baf54896f82cdbda60eec,/entries/alexander-aphrodisias/,Alexander of Aphrodisias,Thinker,Thinker,4.931773382
156,5f1bb3cc896f82cdbda61164,/entries/hobbes-science/,Hobbes’ Philosophy of Science,"Thinker,Philosophy of Science",Philosophy of Science,4.936243205
591,5f1bb595896f82cdbda6129f,/entries/mathphil-indis/,Indispensability Arguments in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.956822291
636,5f1bb903896f82cdbda614a0,/entries/spacetime-bebecome/,Being and Becoming in Modern Physics,"Philosophy of Physics, Metaphysics",Philosophy of Physics,4.959243906
182,5f1bb775896f82cdbda613b8,/entries/process-theism/,Process Theism,Philosophy of Religion,Philosophy of Religion,4.96818277
117,5f1bb086896f82cdbda60f93,/entries/ceteris-paribus/,Ceteris Paribus Laws,Philosophy of Science,Philosophy of Science,4.973609083
880,5f1bb3f8896f82cdbda6117d,/entries/ibn-rushd-natural/,Ibn Rushd’s Natural Philosophy,"Thinker,Arabic and Islamic Philosophy,Metaphysics",Metaphysics,4.988294203
89,5f1bb248896f82cdbda61083,/entries/episteme-techne/,Episteme and Techne,Epistemology,Epistemology,4.990359653
1015,5f1baffc896f82cdbda60f4c,/entries/bell-theorem/,Bell’s Theorem,Philosophy of Physics,Philosophy of Physics,4.997063465
656,5f1bb17c896f82cdbda61016,/entries/david-lewis/,David Lewis,"Thinker, Metaphysics, Logic",Thinker,5.006740889
963,5f1bb3fd896f82cdbda61180,/entries/ibn-sina-natural/,Ibn Sina’s Natural Philosophy,"Thinker,Arabic and Islamic Philosophy,Philosophy of Science",Philosophy of Science,5.011072325
1229,5f1bb657896f82cdbda6131e,/entries/nominalism-mathematics/,Nominalism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,5.011633211
964,5f1bb8d1896f82cdbda61481,/entries/simplicity/,Simplicity,"Metaphysics,Epistemology",Metaphysics,5.013783936
877,5f1bb834896f82cdbda61420,/entries/religion-science/,Religion and Science,"Philosophy of Religion,Philosophy of Science",Philosophy of Religion,5.016139625
1696,5f1bb491896f82cdbda611e7,/entries/kant-reason/,Kant’s Account of Reason,"Thinker,Logic",Logic,5.018448865
1004,5f1bb223896f82cdbda61071,/entries/embodied-cognition/,Embodied Cognition,"Philosophy of Mind, Philosophy of Biology",Philosophy of Mind,5.020359398
1548,5f1bb9e2896f82cdbda6152b,/entries/weyl/,Hermann Weyl,"Thinker, Philosophy of Mathematics",Thinker,5.02633887
1665,5f1bb1b7896f82cdbda61034,/entries/descartes/,René Descartes,"Thinker, Philosophy of Mathematics, Philosophy of Mind, Metaphysics",Thinker,5.029941851
224,5f1bb428896f82cdbda61198,/entries/incommensurability/,The Incommensurability of Scientific Theories,Philosophy of Science,Philosophy of Science,5.031236908
396,5f1bb27b896f82cdbda6109e,/entries/eternity/,Eternity in Christian Thought,Philosophy of Religion,Philosophy of Religion,5.041002143
1606,5f1bb22e896f82cdbda61073,/entries/emilie-du-chatelet/,Émilie du Châtelet,"Thinker, Philosophy of Physics",Thinker,5.042552601
1214,5f1bb1c2896f82cdbda61039,/entries/determinate-determinables/,Determinables and Determinates,Metaphysics,Metaphysics,5.044667266
1362,5f1bb7c5896f82cdbda613e2,/entries/qt-consciousness/,Quantum Approaches to Consciousness,"Philosophy of Physics,Philosophy of Mind",Philosophy of Mind,5.058165818
1162,5f1bb6ec896f82cdbda6136a,/entries/phil-science-latin-america/,Philosophy of Science in Latin America,"Latin American and Iberian Philosophy, Philosophy of Science",Latin American and Iberian Philosophy,5.098232522
262,5f1bafd0896f82cdbda60f33,/entries/atomism-modern/,Atomism from the 17th to the 20th Century,Philosophy of Science,Philosophy of Science,5.146582763
574,5f1bb8d2896f82cdbda61482,/entries/simulations-science/,Computer Simulations in Science,"Philosophy of Computer Science,Philosophy of Science",Philosophy of Computer Science,5.148818839
115,5f1bb7d1896f82cdbda613ea,/entries/qt-uncertainty/,The Uncertainty Principle,Philosophy of Physics,Philosophy of Physics,5.156013745
1034,5f1bb938896f82cdbda614c1,/entries/structuralism-mathematics/,Structuralism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,5.162150438
1573,5f1bb617896f82cdbda612f7,/entries/multiple-realizability/,Multiple Realizability,Philosophy of Mind,Philosophy of Mind,5.16593627
1143,5f1bb6e9896f82cdbda61368,/entries/phenomenology/,Phenomenology,"Continental Philosophy, Philosophy of Mind, Epistemology",Continental Philosophy,5.165940015
1676,5f1baf7a896f82cdbda60f01,/entries/anderson-john/,John Anderson,"Thinker, Logic, Social and Political Philosophy, Metaphysics",Thinker,5.165965674
173,5f1bb331896f82cdbda6110e,/entries/freewill/,Free Will,Philosophy of Mind,Philosophy of Mind,5.1981925
1306,5f1bb974896f82cdbda614e8,/entries/time-thermo/,Thermodynamic Asymmetry in Time,Philosophy of Physics,Philosophy of Physics,5.230992693
614,5f1bb816896f82cdbda61410,/entries/reduction-biology/,Reductionism in Biology,Philosophy of Biology,Philosophy of Biology,5.237731478
810,5f1bb7e8896f82cdbda613f6,/entries/race/,Race,"Social and Political Philosophy,Philosophy of Biology,African and African-American Philosophy",Social and Political Philosophy,5.24212586
1542,5f1bb487896f82cdbda611de,/entries/kant-development/,Kant’s Philosophical Development,Thinker,Thinker,5.257560667
460,5f1bb7c1896f82cdbda613e0,/entries/qm-retrocausality/,Retrocausality in Quantum Mechanics,Philosophy of Physics,Philosophy of Physics,5.266846092
1030,5f1bb151896f82cdbda61002,/entries/cosmology-theology/,Cosmology and Theology,"Philosophy of Religion,Philosophy of Physics",Philosophy of Religion,5.275448579
377,5f1bb354896f82cdbda61122,/entries/gassendi/,Pierre Gassendi,"Thinker,Philosphy of Science",Thinker,5.277010558
1415,5f1bb643896f82cdbda61310,/entries/neurath/,Otto Neurath,"Thinker,Philosophy of Science",Thinker,5.287900234
1133,5f1bb865896f82cdbda6143f,/entries/ryle/,Gilbert Ryle,"Thinker,Philosophy of Mind,Philosophy of Language",Thinker,5.289331034
1601,5f1bb6c0896f82cdbda61352,/entries/peirce/,Charles Sanders Peirce,"Thinker,Logic, Philosophy of Language",Thinker,5.297722385
797,5f1bb919896f82cdbda614ae,/entries/spinoza-physics/,Spinoza’s Physical Theory,"Thinker,Metaphysics",Philosophy of Physics,5.306841174
1178,5f1bb153896f82cdbda61003,/entries/cosmology/,Philosophy of Cosmology,Philosophy of Physics,Philosophy of Physics,5.313045347
993,5f1bb936896f82cdbda614c0,/entries/structural-realism/,Structural Realism,"Metaphysics,Philosophy of Physics",Metaphysics,5.335520123
483,5f1bb829896f82cdbda6141b,/entries/relativism/,Relativism,"Ethics,Social and Political Philosophy",Ethics,5.394029099
521,5f1bc2edc9d4344a5ae1011c,/entries/biomedicine/,Philosophy of Biomedicine,Philosophy of Biology,Philosophy of Biology,5.398862179
1555,5f1bb78a896f82cdbda613c1,/entries/properties/,Properties,Metaphysics,Metaphysics,5.39921014
1280,5f1bb67d896f82cdbda61333,/entries/operationalism/,Operationalism,Philosophy of Physics,Philosophy of Physics,5.407675821
1010,5f1bb366896f82cdbda6112c,/entries/genrel-early/,Early Philosophical Interpretations of General Relativity,Philosophy of Physics,Philosophy of Physics,5.420409802
1039,5f1bb0e2896f82cdbda60fc6,/entries/computational-complexity/,Computational Complexity Theory,"Philosophy of Computer Science,Philosophy of Physics",Philosophy of Physics,5.421290999
1637,5f1bb6fc896f82cdbda61373,/entries/philosophy-mathematics/,Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,5.447771663
819,5f1bb9e7896f82cdbda6152d,/entries/whitehead/,Alfred North Whitehead,"Thinker,Logic,Philosophy of Mathematics,Metaphysics",Thinker,5.495112332
936,5f1bb7b7896f82cdbda613da,/entries/qm-copenhagen/,Copenhagen Interpretation of Quantum Mechanics,Philosophy of Physics,Philosophy of Physics,5.499540889
938,5f1bb76e896f82cdbda613b4,/entries/probability-interpret/,Interpretations of Probability,Philosophy of Mathematics,Philosophy of Mathematics,5.511308616
158,5f1bb4fb896f82cdbda61235,/entries/linguistics/,Philosophy of Linguistics,Philosophy of Language,Philosophy of Language,5.51543378
1481,5f1bb4b0896f82cdbda61200,/entries/lakatos/,Imre Lakatos,"Thinker, Philosophy of Science, Philosophy of Mathematics",Thinker,5.528866598
875,5f1bb277896f82cdbda6109b,/entries/ernst-mach/,Ernst Mach,"Thinker, Philosophy of Science, Philosophy of Biology, Philosophy of Physics",Thinker,5.56811325
3,5f1bb200896f82cdbda6105d,/entries/dualism/,Dualism,"Philosophy of Mind,Metaphysics",Philosophy of Mind,5.623746619
1688,5f1bb707896f82cdbda61378,/entries/physics-holism/,Holism and Nonseparability in Physics,Philosophy of Physics,Philosophy of Physics,5.637359917
152,5f1bb494896f82cdbda611e9,/entries/kant-science/,Kant’s Philosophy of Science,"Thinker,Philosophy of Science",Philosophy of Science,5.672053339
113,5f1bb5bb896f82cdbda612bc,/entries/mereology/,Mereology,Metaphysics,Metaphysics,5.720570863
589,5f1bb89d896f82cdbda61461,/entries/scientific-revolutions/,Scientific Revolutions,Philosophy of Science,Philosophy of Science,5.7495144
219,5f1bb08e896f82cdbda60f97,/entries/chemistry/,Philosophy of Chemistry,Philosophy of Science,Philosophy of Science,5.752658549
1531,5f1bb21e896f82cdbda6106e,/entries/einstein-philscience/,Einstein’s Philosophy of Science,"Thinker,Philosophy of Science",Thinker,5.803394074
271,5f1bb7c9896f82cdbda613e5,/entries/qt-idind/,Identity and Individuality in Quantum Theory,"Philosophy of Mind,Philosophy of Physics,Metaphysics",Philosophy of Physics,5.814111081
1101,5f1bb7ce896f82cdbda613e8,/entries/qt-quantcomp/,Quantum Computing,"Philosophy of Physics,Philosophy of Computer Science",Philosophy of Physics,5.838044286
1198,5f1bb5cd896f82cdbda612ca,/entries/modality-epistemology/,The Epistemology of Modality,"Epistemology,Metaphysics",Epistemology,5.861061324
1305,5f1baf7f896f82cdbda60f04,/entries/anomalous-monism/,Anomalous Monism,Metaphysics,Metaphysics,5.874582241
1461,5f1bb29e896f82cdbda610b3,/entries/evidence/,Evidence,"Epistemology,Philosophy of Science",Epistemology,5.874777529
605,5f1bb7b3896f82cdbda613d8,/entries/qm-collapse/,Collapse Theories,Philosophy of Physics,Philosophy of Physics,5.9142566
864,5f1bb636896f82cdbda61308,/entries/naturalism/,Naturalism,"Metaphysics,Philosophy of Physics",Metaphysics,6.005177689
446,5f1bb7da896f82cdbda613ef,/entries/quantum-bayesian/,Quantum-Bayesian and Pragmatist Views of Quantum Theory,Philosophy of Physics,Philosophy of Physics,6.013650144
349,5f1bb70b896f82cdbda6137b,/entries/physics-structuralism/,Structuralism in Physics,Philosophy of Physics,Philosophy of Physics,6.051087935
394,5f1bb082896f82cdbda60f91,/entries/cellular-automata/,Cellular Automata,"Philosophy of Computer Science, Philosophy of Physics",Philosophy of Computer Science,6.1435806
582,5f1bb906896f82cdbda614a2,/entries/spacetime-holearg/,The Hole Argument,Philosophy of Physics,Philosophy of Physics,6.15227955
12,5f1bb89f896f82cdbda61463,/entries/scientific-unity/,The Unity of Science,Philosophy of Science,Philosophy of Science,6.182381546
1436,5f1bb898896f82cdbda6145e,/entries/scientific-reduction/,Scientific Reduction,Philosophy of Science,Philosophy of Science,6.292082261
1339,5f1bb972896f82cdbda614e7,/entries/time-machine/,Time Machines,Philosophy of Physics,Philosophy of Physics,6.309577333
1427,5f1bb7dd896f82cdbda613f1,/entries/quantum-gravity/,Quantum Gravity,Philosophy of Physics,Philosophy of Physics,6.362989928
1111,5f1bb7b8896f82cdbda613db,/entries/qm-decoherence/,The Role of Decoherence in Quantum Mechanics,Philosophy of Physics,Philosophy of Physics,6.385838508
1151,5f1bb81b896f82cdbda61413,/entries/reichenbach/,Hans Reichenbach,"Thinker, Philosophy of Science, Epistemology",Thinker,6.403531979
1368,5f1bb01e896f82cdbda60f5e,/entries/bohr-correspondence/,Bohr’s Correspondence Principle,"Thinker,Philosophy of Physics",Thinker,6.42276416
1511,5f1bb7db896f82cdbda613f0,/entries/quantum-field-theory/,Quantum Field Theory,Philosophy of Physics,Philosophy of Physics,6.428988503
1495,5f1bb7c0896f82cdbda613df,/entries/qm-relational/,Relational Quantum Mechanics,Philosophy of Physics,Philosophy of Physics,6.882852085
1290,5f1bb773896f82cdbda613b7,/entries/process-philosophy/,Process Philosophy,Metaphysics,Metaphysics,6.924138983
1334,5f1bb908896f82cdbda614a4,/entries/spacetime-singularities/,Singularities and Black Holes,Philosophy of Physics,Philosophy of Physics,6.996346248
508,5f1bb94b896f82cdbda614cd,/entries/symmetry-breaking/,Symmetry and Symmetry Breaking,Philosophy of Physics,Philosophy of Physics,7.089121106
795,5f1bb96d896f82cdbda614e4,/entries/thought-experiment/,Thought Experiments,"Philosophy of Science,Epistemology",Philosophy of Science,7.220772509
1341,5f1bb436896f82cdbda611a2,/entries/information/,Information,"Epistemology, Philosophy of Computer Science",Epistemology,7.998466087
